molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3920599,O=C(Nc1ccc(C(=O)N2CCN(c3cnccn3)CC2)cc1)N1Cc2ccc(C(F)(F)F)cc2C1,33.4,active
CHEMBL3945120,COc1ccc(OC)c(CCNC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)c1,33.5,active
CHEMBL3974537,O=C(NCC1CCOC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,34.2,active
CHEMBL3963819,O=C(Nc1cnn(Cc2ccccc2)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,34.6,active
CHEMBL3931536,COC(=O)c1n[nH]c2ccc(NC(=O)c3ccc(NC(=O)N4Cc5ccccc5C4)cc3)cc12,35.1,active
CHEMBL3923751,O=C(NCCN1CCCC1=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,35.4,active
CHEMBL3951469,O=C(Nc1ccc(C(=O)N2CCN(c3ccc(Cl)cn3)CC2)cc1)N1Cc2ccccc2C1,36.5,active
CHEMBL3908836,O=C(NCCc1c[nH]c2ccccc12)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,37.0,active
CHEMBL3940346,O=C(NCc1ccc(C(F)(F)F)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,38.1,active
CHEMBL3903331,COc1cc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc(OC)c1,38.2,active
CHEMBL3945484,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,39.3,active
CHEMBL3957895,O=C(Nc1ccc(C(=O)N2CCN(C(=O)c3ccccc3F)CC2)cc1)N1Cc2ccccc2C1,39.5,active
CHEMBL3983160,COc1ccc2[nH]cc(CCNC(=O)c3ccc(NC(=O)N4Cc5ccccc5C4)cc3)c2c1,39.5,active
CHEMBL3917786,Nc1cccc(CNC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)c1,39.5,active
CHEMBL3945678,O=C(NCCc1ccccc1Cl)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,39.7,active
CHEMBL3901772,CC(C)C[C@H](CO)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,26.3,active
CHEMBL3906765,CCCOCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,40.8,active
CHEMBL3938612,CC(C)COCCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,40.8,active
CHEMBL3918775,O=C(Nc1ccc(C(=O)N2CCN(c3ccncc3)CC2)cc1)N1Cc2ccccc2C1,41.2,active
CHEMBL3947412,O=C(Nc1ccc(C(=O)N2CCN(c3ccc(C(F)(F)F)cn3)CC2)cc1)N1Cc2ccccc2C1,42.2,active
CHEMBL3916052,COc1cc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc(OC)c1OC,44.0,active
CHEMBL3952764,CC1CCN(C(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,44.5,active
CHEMBL3925062,CN(C)c1ccc(CCNC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc1,44.5,active
CHEMBL3948093,O=C(NCc1cccc(OC(F)(F)F)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,46.1,active
CHEMBL3945634,O=C(N[C@H](CCO)c1ccccc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,46.5,active
CHEMBL3905031,N#Cc1cccc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)c1,46.5,active
CHEMBL3975810,COc1ccc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc1F,48.1,active
CHEMBL3934444,COc1cccc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)c1OC,48.1,active
CHEMBL3961943,O=C(NCCc1ccccc1F)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,48.4,active
CHEMBL3976248,CC(C)CNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,49.0,active
CHEMBL3902033,O=C(NCCc1ccc2c(c1)OCO2)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,49.3,active
CHEMBL3920095,COc1ccccc1CCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,51.1,active
CHEMBL3947892,CCCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,51.5,active
CHEMBL3925570,CC(C)OCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,51.7,active
CHEMBL3956551,CC(C)OCCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,51.8,active
CHEMBL3900952,O=C(NCCCc1ccccc1)c1ccc(NC(=O)N2Cc3cccc(Cl)c3C2)cc1,53.7,active
CHEMBL3928919,COc1ccc(CCNC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc1,53.9,active
CHEMBL3930766,COCCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,55.3,active
CHEMBL3899181,O=C(NCCc1ccc(F)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,56.7,active
CHEMBL3921818,O=C(NCCCN1CCCC1=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,56.7,active
CHEMBL3893825,COc1ccc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)c(OC)c1,57.3,active
CHEMBL3899881,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(C(N)=O)cc3C2)cc1,58.1,active
CHEMBL3945100,O=C(NCCOc1ccccc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,58.2,active
CHEMBL3920730,O=C(NCCc1ccc(O)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,61.3,active
CHEMBL3936178,O=C(NCCc1cccc(F)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,61.5,active
CHEMBL3908234,O=C(Nc1cnn([C@H]2CCOC2)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,61.6,active
CHEMBL3966106,Cc1ccc2c(c1)CN(C(=O)Nc1ccc(C(=O)NCCCc3ccccc3)cc1)C2,62.9,active
CHEMBL3932770,O=C(Nc1ccc(C(=O)N2CCC3(CC2)OCCO3)cc1)N1Cc2ccccc2C1,63.2,active
CHEMBL3966951,O=C(NCCc1ccccc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,63.8,active
CHEMBL3892161,COc1ccc(CCNC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)c(OC)c1,65.5,active
CHEMBL3952449,CSCCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,65.6,active
CHEMBL3981239,CCOCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,66.4,active
CHEMBL3943725,O=C(Nc1ccccc1F)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,66.5,active
CHEMBL3923664,O=C(NCCc1cccnc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,66.6,active
CHEMBL3938322,O=C(NCc1ccc(SC(F)(F)F)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,69.2,active
CHEMBL3967874,COc1ccc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc1OC,69.4,active
CHEMBL3929279,O=C(Nc1ccc(C(=O)N2CCC(c3ccccc3F)C2)cc1)N1Cc2ccccc2C1,70.1,active
CHEMBL3953500,O=C(NCCCn1ccnc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,70.2,active
CHEMBL3890401,O=C(NCCc1cccc(Cl)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,71.7,active
CHEMBL3959477,O=C(NCCCCO)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,72.8,active
CHEMBL3899359,O=C(NCCCc1ccccc1)c1ccc(NC(=O)N2Cc3ccc(C(F)(F)F)cc3C2)cc1,73.3,active
CHEMBL3973896,O=C(Nc1ccc(CO)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,75.9,active
CHEMBL3974871,O=C(Nc1ccc2c(c1)OCO2)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,79.9,active
CHEMBL3963498,CC(C)n1cc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cn1,81.3,active
CHEMBL3982876,O=C(Nc1ccc(O)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,83.4,active
CHEMBL3963919,CCn1cc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cn1,83.6,active
CHEMBL3901372,COc1ccc(OC)c(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)c1,84.6,active
CHEMBL3895967,CN(CCCc1ccccc1)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,85.7,active
CHEMBL3962263,CC(C)(O)CNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,85.8,active
CHEMBL3893234,O=C(Nc1ccc(C(=O)N2CCC(C(F)(F)F)CC2)cc1)N1Cc2ccccc2C1,86.1,active
CHEMBL3969823,O=C(Nc1ccc(C(=O)N2CCSCC2)cc1)N1Cc2ccccc2C1,87.6,active
CHEMBL3902211,O=C(Nc1ccc(C(=O)N2CCn3cncc3C2)cc1)N1Cc2ccccc2C1,88.2,active
CHEMBL3978194,O=C(Nc1ccc(C(=O)N2CCN(C(=O)c3ccco3)CC2)cc1)N1Cc2ccccc2C1,89.3,active
CHEMBL3907653,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,90.7,active
CHEMBL3892163,COc1ccc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc1,93.1,active
CHEMBL3965057,COc1cccc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)c1,99.9,active
CHEMBL3901122,COc1ccc(NC(C)=O)cc1NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,101.0,active
CHEMBL3929087,COc1cc(CCNC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc(OC)c1,105.0,active
CHEMBL3923900,O=C(NCCc1cccc(C(F)(F)F)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,108.0,active
CHEMBL3899360,CCC(C)(C)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,108.0,active
CHEMBL3914871,O=C(NCCc1c[nH]cn1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,110.0,active
CHEMBL3984677,C[C@H](O)CNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,111.0,active
CHEMBL3909524,C[C@@H](NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1)c1cccc(C#N)c1,115.0,active
CHEMBL3976603,CC(C)[C@@H](CO)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,120.0,active
CHEMBL3900495,O=C(Nc1ccc(C(=O)N(CCO)Cc2ccccc2)cc1)N1Cc2ccccc2C1,120.0,active
CHEMBL3971631,N#Cc1ccc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc1,120.0,active
CHEMBL3890324,O=C(NCCc1ccc(Cl)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,123.0,active
CHEMBL3962855,O=C(NCCc1ccccn1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,128.0,active
CHEMBL3978025,N#CCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,131.0,active
CHEMBL3939123,O=C(NC1CCCCC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,133.0,active
CHEMBL3894286,O=C(Nc1cccc(O)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,136.0,active
CHEMBL3902011,CCCCN(C)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,140.0,active
CHEMBL3929033,CN(C)c1ccc(NC(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)cc1,141.0,active
CHEMBL3953218,O=C(Nc1ccc(C(=O)N2CCc3ccccc3C2)cc1)N1Cc2ccccc2C1,142.0,active
CHEMBL3916582,O=C(Nc1ccc(C(=O)N2Cc3ccccc3C2)cc1)N1Cc2ccccc2C1,145.0,active
CHEMBL3944521,O=C(Nc1ccc(C(=O)N2CCc3ccccc32)cc1)N1Cc2ccccc2C1,146.0,active
CHEMBL3941152,O=C(Nc1ccccc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,148.0,active
CHEMBL3974051,O=C(Nc1ccc(F)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,149.0,active
CHEMBL3909335,CCN(CC)CCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,150.0,active
CHEMBL3979549,CN(CC(O)c1ccccc1)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,154.0,active
CHEMBL3921699,Nc1ccccc1NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,155.0,active
CHEMBL3972186,C[C@@H](O)CNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,164.0,active
CHEMBL3951556,CC(C)C[C@H](NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1)C(N)=O,164.0,active
CHEMBL3894140,CC(C)(C)OC(=O)NC1CCN(C(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,172.0,active
CHEMBL3960268,O=C(NCCCN1CCOCC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,176.0,active
CHEMBL3936299,O=C(Nc1ccc(C(=O)N2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)cc1)N1Cc2ccccc2C1,178.0,active
CHEMBL3972491,O=C(Nc1ccc(C(=O)N2CCN(CC3CCCCC3)CC2)cc1)N1Cc2ccccc2C1,179.0,active
CHEMBL3942881,O=C(Nc1cnn(Cc2cccc(Cl)c2)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,179.0,active
CHEMBL3939635,CCN(CC)C(=O)C1CCCN(C(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)C1,186.0,active
CHEMBL3972642,O=C(NCCCN1CCCCC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,189.0,active
CHEMBL3934083,O=C(Nc1ccc(C(=O)N2CCN(CCO)CC2)cc1)N1Cc2ccccc2C1,192.0,active
CHEMBL3961580,Cc1cccc(O)c1NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,198.0,active
CHEMBL3891602,CN(C)CCCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,200.0,active
CHEMBL3916102,O=C(NCCCO)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,203.0,active
CHEMBL3948387,O=C(Nc1ccc(C(=O)N2CCN(C3CCCCC3)CC2)cc1)N1Cc2ccccc2C1,216.0,active
CHEMBL3977609,O=C(Nc1ccc(C(=O)N2CCn3cnnc3C2)cc1)N1Cc2ccccc2C1,219.0,active
CHEMBL3906004,CC(C)CCN(C)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,223.0,active
CHEMBL3937583,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,146.0,active
CHEMBL3947044,CC[C@@H](CO)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,235.0,active
CHEMBL3919251,O=C(Nc1ccc(F)cn1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,241.0,active
CHEMBL3955776,CCCN(CC1CC1)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,252.0,active
CHEMBL3924694,COC[C@H](C)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,255.0,active
CHEMBL3961061,O=C(Nc1ccc(C(=O)N2CCc3c([nH]c4ccccc34)C2)cc1)N1Cc2ccccc2C1,265.0,active
CHEMBL3933608,CC(C)(C)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,267.0,active
CHEMBL3901177,O=C(Nc1ccc(C(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1)N1Cc2ccccc2C1,271.0,active
CHEMBL3975499,CC(C)C(C)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,274.0,active
CHEMBL3913658,O=C(Nc1ccc(C(=O)N2CCC(F)(F)C2)cc1)N1Cc2ccccc2C1,279.0,active
CHEMBL3983478,CC1CCCCN1C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,284.0,active
CHEMBL3967018,O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,293.0,active
CHEMBL3895728,O=C(Nc1ccc(C(=O)N2CCC(O)CC2)cc1)N1Cc2ccccc2C1,295.0,active
CHEMBL3908378,COCCN(CCOC)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,297.0,active
CHEMBL3932815,O=C(Nc1cccc(F)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,302.0,active
CHEMBL3950600,O=C(NC1CCCC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,317.0,active
CHEMBL3979561,NC(=O)C1CCN(C(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,333.0,active
CHEMBL3955900,O=C(NC1CC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,339.0,active
CHEMBL3890239,CNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,359.0,active
CHEMBL3947869,CN(C)CCCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,359.0,active
CHEMBL3959204,CN(CC1CCCO1)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,361.0,active
CHEMBL3967329,CCCC(C)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,369.0,active
CHEMBL3934082,CCC(CC)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,414.0,active
CHEMBL3956224,O=C(NC1CCC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,420.0,active
CHEMBL3928645,CN(CC1OCCO1)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,430.0,active
CHEMBL3945252,O=C(Nc1cnn(-c2ccc(F)cc2)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,430.0,active
CHEMBL3955212,CC(C)(CO)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,455.0,active
CHEMBL3972641,O=C(Nc1cnn(-c2ccccc2)c1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,457.0,active
CHEMBL3963374,O=C(NCCc1ccc(C(F)(F)F)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,460.0,active
CHEMBL3901623,CCCN(CCOC)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,504.0,active
CHEMBL3969268,CCC(C)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,519.0,active
CHEMBL3889707,O=C(Nc1ccc(C(=O)N2CCCC(C(F)(F)F)C2)cc1)N1Cc2ccccc2C1,520.0,active
CHEMBL3914160,CCOCCN(CCOCC)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,523.0,active
CHEMBL3975950,CCCCN(CC)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,524.0,active
CHEMBL3905157,COCC(C)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,543.0,active
CHEMBL3967438,COCCN(C)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,574.0,active
CHEMBL3899714,O=C(N[C@@H]1CCOC1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,585.0,active
CHEMBL3959812,O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)N1Cc2ccccc2C1,618.0,active
CHEMBL3890734,CC(C)CN(C)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,624.0,active
CHEMBL3951083,O=C(Nc1ccc(C(=O)N2CCN(CCOCCO)CC2)cc1)N1Cc2ccccc2C1,738.0,active
CHEMBL3976952,CC1CCCN(C(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)C1,778.0,active
CHEMBL3890237,NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,780.0,active
CHEMBL3959299,O=C(Nc1ccc(C(=O)N2CCC[C@H]2C(F)(F)F)cc1)N1Cc2ccccc2C1,830.0,active
CHEMBL3899179,CC(C)C[C@@H](CO)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,837.0,active
CHEMBL3973747,O=C(N[C@@H](CO)c1ccccc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,852.0,active
CHEMBL3947767,CC1CCCN1C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,877.0,active
CHEMBL3945307,CCN(CCOC)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,969.0,active
CHEMBL3958570,CC(C)[C@H](CO)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,1230.0,intermediate
CHEMBL3950599,CC1CN(C(=O)c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC(C)O1,1360.0,intermediate
CHEMBL3900400,CC[C@H](CO)NC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,1520.0,intermediate
CHEMBL3927514,CC1CCC(C)N1C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,1540.0,intermediate
CHEMBL3949576,C#CCNC(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,1570.0,intermediate
CHEMBL3978638,COCCN(C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1)C(C)C,1630.0,intermediate
CHEMBL3954851,CCCN(C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1)C(C)C,1660.0,intermediate
CHEMBL3986924,N#CCCN(C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1)C1CC1,1660.0,intermediate
CHEMBL3966003,CCN(C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1)C(C)C,1920.0,intermediate
CHEMBL3894636,O=C(Nc1ccc(C(=O)N2CCC(F)C2)cc1)N1Cc2ccccc2C1,2240.0,intermediate
CHEMBL3977711,CC(C)N(CCC(=O)O)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,2290.0,intermediate
CHEMBL3903584,CCCN(C)C(=O)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,2750.0,intermediate
CHEMBL3985843,COc1cc2c(cc1OC)CN(C(=O)Nc1ccc(C(=O)NCCCc3ccccc3)cc1)C2,2850.0,intermediate
CHEMBL3916076,O=C(NCCCOc1ccc(Cl)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,3620.0,intermediate
CHEMBL3986440,O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,4700.0,intermediate
CHEMBL3961182,O=C(Nc1nc(-c2ccccc2)cs1)c1ccc(NC(=O)N2Cc3ccccc3C2)cc1,11100.0,inactive
CHEMBL3934481,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(C(=O)OC)cc3C2)cc1,81.6,active
CHEMBL3906515,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(C(=O)O)cc3C2)cc1,1000.0,active
CHEMBL3982601,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(N)cc3C2)cc1,1030.0,intermediate
CHEMBL3944278,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(CO)cc3C2)cc1,197.0,active
CHEMBL3977808,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(CN)cc3C2)cc1,298.0,active
CHEMBL3907234,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(NC(=O)C(C)(C)O)cc3C2)cc1,1020.0,intermediate
CHEMBL3934228,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(NC(C)=O)cc3C2)cc1,385.0,active
CHEMBL3958247,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(NC(=O)CN(C)C)cc3C2)cc1,1910.0,intermediate
CHEMBL3921821,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(-c4cc[nH]n4)cc3C2)cc1,44.53,active
CHEMBL3949604,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(-c4cn[nH]c4)cc3C2)cc1,38.3,active
CHEMBL3946258,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(NC(=O)COC)cc3C2)cc1,140.0,active
CHEMBL3978751,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(NS(C)(=O)=O)cc3C2)cc1,387.0,active
CHEMBL3978224,CCCNC(=O)c1ccc(NC(=O)N2Cc3ccc(Br)cc3C2)cc1,33.3,active
CHEMBL3950440,COc1cc(CNC(=O)c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)cc(OC)c1,1.92,active
CHEMBL3922721,O=C(NCc1ccc(Cl)cc1)c1ccc(NC(=O)N2Cc3ccncc3C2)cc1,2.06,active
CHEMBL3931519,O=C(Nc1ccc(C(=O)N2CCN(c3ccccn3)CC2)cc1)N1Cc2ccncc2C1,4.35,active
CHEMBL3907075,O=C(NCCCc1ccccc1)c1ccc(NC(=O)N2Cc3ccncc3C2)cc1,4.47,active
CHEMBL3985246,O=C(NCC1CCOC1)c1ccc(NC(=O)N2Cc3ccncc3C2)cc1,7.43,active
CHEMBL3908312,CC(C)CCNC(=O)c1ccc(NC(=O)N2Cc3ccncc3C2)cc1,10.4,active
CHEMBL3891086,O=C(CCC(F)(F)F)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,27.7,active
CHEMBL3935810,CCOCCC(=O)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,36.1,active
CHEMBL3962028,O=C(CCCc1ccccc1)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,8.77,active
CHEMBL3891086,O=C(CCC(F)(F)F)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,8.14,active
CHEMBL3950114,O=C(COCc1ccccc1)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,14.1,active
CHEMBL3976014,O=C(CCc1ccccc1)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,24.7,active
CHEMBL3967619,O=C(CCOc1ccccc1)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,12.0,active
CHEMBL3896417,O=C(CNC(=O)c1ccco1)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,97.0,active
CHEMBL3956537,O=C(CCCc1cccs1)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,6.73,active
CHEMBL3898462,O=C(CCC(=O)c1ccccc1)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,10.3,active
CHEMBL3951284,O=C(CNC(=O)c1ccccc1)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,54.6,active
CHEMBL3980195,O=C(CCCOc1ccccc1)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,15.7,active
CHEMBL3986459,CCC(=O)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,251.0,active
CHEMBL3913171,CCCCC(=O)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,13.3,active
CHEMBL3949547,CCCCCC(=O)Nc1ccc(NC(=O)N2Cc3ccccc3C2)cc1,12.1,active
